State_ID,date,state,hospitalizedCurrently,hospitalizedCumulative,recovered,hospitalizedDischarged,dateChecked
382,20210301,TN,1009.0,18620.0,750755.0,,2021-03-01T15:00:00Z
383,20210301,TX,5611.0,,2429453.0,,2021-03-01T17:50:00Z
384,20210301,UT,238.0,14724.0,352814.0,,2021-03-01T10:46:00Z
385,20210301,VA,1321.0,24158.0,,47002.0,2021-02-28T17:00:00Z
386,20210301,VI,,,2511.0,,2021-02-27T12:37:00Z
387,20210301,VT,29.0,,12626.0,,2021-02-28T23:59:00Z
388,20210301,WA,498.0,19319.0,,,2021-02-27T02:59:00Z
389,20210301,WI,287.0,26158.0,550280.0,,2021-03-01T00:00:00Z
390,20210301,WV,225.0,,122751.0,,2021-02-28T23:59:00Z
391,20210301,WY,28.0,1384.0,53248.0,,2021-03-01T00:00:00Z
392,20210228,AK,43.0,1277.0,,,2021-02-26T03:59:00Z
393,20210228,AL,657.0,45428.0,285130.0,,2021-02-28T11:00:00Z
394,20210228,AR,455.0,14763.0,312758.0,,2021-02-28T00:00:00Z
395,20210228,AS,,,,,2020-12-01T00:00:00Z
396,20210228,AZ,1251.0,57599.0,,116866.0,2021-02-28T00:00:00Z
397,20210228,CA,5674.0,,,,2021-02-28T02:59:00Z
398,20210228,CO,404.0,23476.0,,22652.0,2021-02-28T01:59:00Z
399,20210228,CT,451.0,,,,2021-02-25T23:59:00Z
400,20210228,DC,163.0,,28881.0,,2021-02-27T00:00:00Z
401,20210228,DE,142.0,,,,2021-02-27T18:00:00Z
402,20210228,FL,3679.0,80572.0,,,2021-02-27T23:59:00Z
403,20210228,GA,2341.0,56039.0,,,2021-02-28T14:50:00Z
404,20210228,GU,4.0,,7564.0,,2021-02-27T22:45:00Z
405,20210228,HI,30.0,2214.0,,,2021-02-26T14:30:00Z
406,20210228,IA,196.0,,315134.0,,2021-02-28T00:00:00Z
407,20210228,ID,162.0,7076.0,94230.0,,2021-02-27T19:06:00Z
408,20210228,IL,1265.0,,,,2021-02-28T00:00:00Z
409,20210228,IN,778.0,42775.0,,431636.0,2021-02-27T23:59:00Z
410,20210228,KS,258.0,9249.0,,6343.0,2021-02-26T10:00:00Z
411,20210228,KY,732.0,19101.0,47544.0,,2021-02-28T00:00:00Z
412,20210228,LA,630.0,,408463.0,,2021-02-28T13:00:00Z
413,20210228,MA,760.0,19444.0,494740.0,,2021-02-27T23:59:00Z
414,20210228,MD,868.0,35000.0,9667.0,,2021-02-28T10:00:00Z
415,20210228,ME,72.0,1527.0,12800.0,,2021-02-27T23:59:00Z
416,20210228,MI,841.0,,541258.0,,2021-02-27T00:00:00Z
417,20210228,MN,263.0,25719.0,470819.0,,2021-02-27T17:00:00Z
418,20210228,MO,1172.0,,,,2021-02-28T00:59:00Z
419,20210228,MP,,4.0,29.0,,2021-02-20T00:00:00Z
420,20210228,MS,492.0,9012.0,273437.0,,2021-02-27T00:00:00Z
421,20210228,MT,68.0,4581.0,96982.0,,2021-02-28T01:59:00Z
422,20210228,NC,1414.0,,,795521.0,2021-02-27T12:00:00Z
423,20210228,ND,21.0,3867.0,97759.0,,2021-02-28T01:59:00Z
424,20210228,NE,151.0,6102.0,154909.0,,2021-02-28T10:15:00Z
425,20210228,NH,87.0,1118.0,71722.0,,2021-02-28T09:00:00Z
426,20210228,NJ,1849.0,63713.0,,75576.0,2021-02-28T00:00:00Z
427,20210228,NM,192.0,13108.0,146013.0,,2021-02-28T17:38:00Z
428,20210228,NV,491.0,,,,2021-02-27T00:00:00Z
429,20210228,NY,5259.0,,,146374.0,2021-02-27T14:00:00Z
430,20210228,OH,1149.0,50279.0,909524.0,,2021-02-28T14:00:00Z
431,20210228,OK,484.0,23985.0,407312.0,,
432,20210228,OR,177.0,8570.0,,,2021-02-27T03:01:00Z
433,20210228,PA,1720.0,,836727.0,,2021-02-28T12:00:00Z
434,20210228,PR,150.0,,90896.0,,2021-02-28T00:00:00Z
435,20210228,RI,168.0,8900.0,,7731.0,2021-03-01T16:42:00Z
436,20210228,SC,769.0,20387.0,230793.0,,2021-02-26T23:59:00Z
437,20210228,SD,89.0,6626.0,108606.0,,2021-02-27T14:00:00Z
438,20210228,TN,1004.0,18605.0,749863.0,,2021-02-28T15:00:00Z
439,20210228,TX,5696.0,,2422369.0,,2021-02-28T14:00:00Z
440,20210228,UT,230.0,14695.0,352303.0,,2021-02-28T09:00:00Z
441,20210228,VA,1323.0,24115.0,,46935.0,2021-02-27T17:00:00Z
442,20210228,VI,,,2511.0,,2021-02-27T12:37:00Z
443,20210228,VT,26.0,,12532.0,,2021-02-27T23:59:00Z
444,20210228,WA,498.0,19319.0,,,2021-02-26T02:59:00Z
445,20210228,WI,290.0,26127.0,549668.0,,2021-02-28T00:00:00Z
446,20210228,WV,239.0,,121797.0,,2021-02-27T23:59:00Z
447,20210228,WY,25.0,1382.0,53132.0,,2021-02-28T00:00:00Z
448,20210227,AK,43.0,1277.0,,,2021-02-26T03:59:00Z
449,20210227,AL,622.0,45428.0,285130.0,,2021-02-27T11:00:00Z
450,20210227,AR,475.0,14763.0,309268.0,,2021-02-27T00:00:00Z
451,20210227,AS,,,,,2020-12-01T00:00:00Z
452,20210227,AZ,1317.0,57508.0,,116543.0,2021-02-27T00:00:00Z
453,20210227,CA,5897.0,,,,2021-02-27T02:59:00Z
454,20210227,CO,393.0,23459.0,,22622.0,2021-02-27T01:59:00Z
455,20210227,CT,451.0,,,,2021-02-25T23:59:00Z
456,20210227,DC,171.0,,28842.0,,2021-02-26T00:00:00Z
457,20210227,DE,159.0,,,,2021-02-26T18:00:00Z
458,20210227,FL,3728.0,80467.0,,,2021-02-26T23:59:00Z
459,20210227,GA,2405.0,55963.0,,,2021-02-27T14:50:00Z
460,20210227,GU,4.0,,7564.0,,2021-02-27T03:30:00Z
461,20210227,HI,30.0,2214.0,,,2021-02-25T14:30:00Z
462,20210227,IA,181.0,,314750.0,,2021-02-27T00:00:00Z
463,20210227,ID,162.0,7065.0,93975.0,,2021-02-26T19:53:00Z
464,20210227,IL,1353.0,,,,2021-02-27T00:00:00Z
465,20210227,IN,800.0,42736.0,,431515.0,2021-02-26T23:59:00Z
466,20210227,KS,258.0,9249.0,,6343.0,2021-02-26T10:00:00Z
467,20210227,KY,765.0,19090.0,47525.0,,2021-02-27T00:00:00Z
468,20210227,LA,651.0,,408463.0,,2021-02-26T13:00:00Z
469,20210227,MA,785.0,19444.0,494740.0,,2021-02-26T23:59:00Z
470,20210227,MD,892.0,34927.0,9659.0,,2021-02-27T10:00:00Z
471,20210227,ME,74.0,1525.0,12798.0,,2021-02-26T23:59:00Z
472,20210227,MI,841.0,,541258.0,,2021-02-27T00:00:00Z
473,20210227,MN,263.0,25714.0,469959.0,,2021-02-26T17:00:00Z
474,20210227,MO,1209.0,,,,2021-02-27T00:59:00Z
475,20210227,MP,,4.0,29.0,,2021-02-20T00:00:00Z
476,20210227,MS,492.0,9012.0,273437.0,,2021-02-26T00:00:00Z
477,20210227,MT,68.0,4579.0,96724.0,,2021-02-27T01:59:00Z
478,20210227,NC,1414.0,,,795521.0,2021-02-27T12:00:00Z
479,20210227,ND,21.0,3866.0,97678.0,,2021-02-27T01:59:00Z
480,20210227,NE,154.0,6099.0,154339.0,,2021-02-27T10:30:00Z
481,20210227,NH,93.0,1114.0,71324.0,,2021-02-27T09:00:00Z
482,20210227,NJ,1919.0,63664.0,,75331.0,2021-02-27T00:00:00Z
483,20210227,NM,227.0,13097.0,143774.0,,2021-02-28T12:50:00Z
484,20210227,NV,491.0,,,,2021-02-26T00:00:00Z
485,20210227,NY,5445.0,,,145672.0,2021-02-26T14:00:00Z
486,20210227,OH,1204.0,50197.0,907410.0,,2021-02-27T14:00:00Z
487,20210227,OK,484.0,23909.0,406494.0,,
488,20210227,OR,177.0,8570.0,,,2021-02-26T03:01:00Z
489,20210227,PA,1785.0,,836727.0,,2021-02-27T12:00:00Z
490,20210227,PR,174.0,,90738.0,,2021-02-27T00:00:00Z
491,20210227,RI,168.0,8900.0,,7731.0,2021-03-01T16:42:00Z
492,20210227,SC,865.0,20340.0,230793.0,,2021-02-25T23:59:00Z
493,20210227,SD,91.0,6610.0,108497.0,,2021-02-26T14:00:00Z
494,20210227,TN,1038.0,18586.0,748739.0,,2021-02-27T15:00:00Z
495,20210227,TX,5912.0,,2417585.0,,2021-02-27T13:15:00Z
496,20210227,UT,252.0,14664.0,351396.0,,2021-02-27T10:41:00Z
497,20210227,VA,1374.0,24091.0,,46748.0,2021-02-26T17:00:00Z
498,20210227,VI,,,2511.0,,2021-02-27T12:37:00Z
499,20210227,VT,30.0,,12436.0,,2021-02-26T23:59:00Z
500,20210227,WA,498.0,19275.0,,,2021-02-26T02:59:00Z
501,20210227,WI,304.0,26088.0,548884.0,,2021-02-27T00:00:00Z
502,20210227,WV,237.0,,121797.0,,2021-02-26T23:59:00Z
503,20210227,WY,25.0,1381.0,52998.0,,2021-02-26T00:00:00Z
504,20210226,AK,43.0,1277.0,,,2021-02-26T03:59:00Z
505,20210226,AL,691.0,45428.0,285130.0,,2021-02-26T11:00:00Z
506,20210226,AR,504.0,14747.0,308725.0,,2021-02-26T00:00:00Z
507,20210226,AS,,,,,2020-12-01T00:00:00Z
508,20210226,AZ,1354.0,57460.0,,116223.0,2021-02-26T00:00:00Z
509,20210226,CA,6152.0,,,,2021-02-26T02:59:00Z
510,20210226,CO,409.0,23438.0,,22585.0,2021-02-26T01:59:00Z
511,20210226,CT,451.0,,,,2021-02-25T23:59:00Z
512,20210226,DC,179.0,,28757.0,,2021-02-25T00:00:00Z
513,20210226,DE,156.0,,,,2021-02-25T18:00:00Z
514,20210226,FL,3864.0,80238.0,,,2021-02-25T23:59:00Z
515,20210226,GA,2476.0,55778.0,,,2021-02-26T14:50:00Z
516,20210226,GU,4.0,,7564.0,,2021-02-26T04:30:00Z
517,20210226,HI,30.0,2214.0,,,2021-02-24T14:30:00Z
518,20210226,IA,196.0,,313771.0,,2021-02-26T00:00:00Z
519,20210226,ID,143.0,7057.0,93679.0,,2021-02-25T19:08:00Z
520,20210226,IL,1393.0,,,,2021-02-26T00:00:00Z
521,20210226,IN,781.0,42708.0,,431198.0,2021-02-25T23:59:00Z
522,20210226,KS,258.0,9249.0,,6343.0,2021-02-26T10:00:00Z
523,20210226,KY,818.0,18981.0,47391.0,,2021-02-26T00:00:00Z
524,20210226,LA,651.0,,408463.0,,2021-02-26T13:00:00Z
525,20210226,MA,807.0,19444.0,494740.0,,2021-02-25T23:59:00Z
526,20210226,MD,943.0,34848.0,9643.0,,2021-02-26T10:00:00Z
527,20210226,ME,68.0,1519.0,12794.0,,2021-02-25T23:59:00Z
528,20210226,MI,841.0,,529080.0,,2021-02-26T00:00:00Z
529,20210226,MN,263.0,25683.0,469149.0,,2021-02-25T17:00:00Z
530,20210226,MO,1214.0,,,,2021-02-26T00:59:00Z
531,20210226,MP,,4.0,29.0,,2021-02-20T00:00:00Z
532,20210226,MS,522.0,9012.0,273437.0,,2021-02-25T00:00:00Z
533,20210226,MT,76.0,4571.0,96362.0,,2021-02-26T01:59:00Z
534,20210226,NC,1465.0,,,795521.0,2021-02-26T11:40:00Z
535,20210226,ND,21.0,3864.0,97562.0,,2021-02-26T01:59:00Z
536,20210226,NE,166.0,6088.0,153937.0,,2021-02-26T10:00:00Z
537,20210226,NH,95.0,1109.0,70899.0,,2021-02-26T09:00:00Z
538,20210226,NJ,2008.0,63560.0,,75061.0,2021-02-26T00:00:00Z
539,20210226,NM,226.0,13079.0,141833.0,,2021-02-26T17:53:00Z
540,20210226,NV,509.0,,,,2021-02-25T00:00:00Z
541,20210226,NY,5626.0,,,144991.0,2021-02-25T14:00:00Z
542,20210226,OH,1235.0,50118.0,904270.0,,2021-02-26T14:00:00Z
543,20210226,OK,526.0,23879.0,405367.0,,
544,20210226,OR,181.0,8551.0,,,2021-02-25T03:01:00Z
545,20210226,PA,1897.0,,833702.0,,2021-02-26T12:00:00Z
546,20210226,PR,169.0,,90491.0,,2021-02-26T00:00:00Z
547,20210226,RI,168.0,8900.0,,7731.0,2021-02-26T13:00:00Z
548,20210226,SC,916.0,20275.0,230793.0,,2021-02-24T23:59:00Z
549,20210226,SD,96.0,6591.0,108284.0,,2021-02-25T14:00:00Z
550,20210226,TN,1432.0,18553.0,746954.0,,2021-02-26T15:00:00Z
551,20210226,TX,6185.0,,2393568.0,,2021-02-26T16:10:00Z
552,20210226,UT,254.0,14628.0,350198.0,,2021-02-26T11:08:00Z
553,20210226,VA,1481.0,23978.0,,46568.0,2021-02-25T17:00:00Z
554,20210226,VI,,,2501.0,,2021-02-26T00:07:00Z
555,20210226,VT,25.0,,12286.0,,2021-02-25T23:59:00Z
556,20210226,WA,548.0,19224.0,,,2021-02-25T02:59:00Z
557,20210226,WI,304.0,26013.0,548040.0,,2021-02-26T00:00:00Z
558,20210226,WV,267.0,,121143.0,,2021-02-25T23:59:00Z
559,20210226,WY,25.0,1381.0,52998.0,,2021-02-26T00:00:00Z
560,20210225,AK,45.0,1271.0,,,2021-02-25T03:59:00Z
561,20210225,AL,722.0,45312.0,285130.0,,2021-02-25T11:00:00Z
562,20210225,AR,522.0,14714.0,307978.0,,2021-02-25T00:00:00Z
563,20210225,AS,,,,,2020-12-01T00:00:00Z
564,20210225,AZ,1385.0,57390.0,,115891.0,2021-02-25T00:00:00Z
565,20210225,CA,6520.0,,,,2021-02-25T02:59:00Z
566,20210225,CO,412.0,23385.0,,22526.0,2021-02-25T01:59:00Z
567,20210225,CT,485.0,,,,2021-02-24T23:59:00Z
568,20210225,DC,205.0,,28679.0,,2021-02-24T00:00:00Z
569,20210225,DE,164.0,,,,2021-02-24T18:00:00Z
570,20210225,FL,3957.0,79956.0,,,2021-02-24T23:59:00Z
571,20210225,GA,2583.0,55604.0,,,2021-02-25T14:50:00Z
572,20210225,GU,4.0,,7559.0,,2021-02-25T04:00:00Z
573,20210225,HI,34.0,2209.0,,,2021-02-23T14:30:00Z
574,20210225,IA,227.0,,312817.0,,2021-02-25T00:00:00Z
575,20210225,ID,143.0,7044.0,93252.0,,2021-02-25T15:48:00Z
576,20210225,IL,1463.0,,,,2021-02-25T00:00:00Z
577,20210225,IN,889.0,42672.0,,430655.0,2021-02-24T23:59:00Z
578,20210225,KS,214.0,9189.0,,6297.0,2021-02-24T10:00:00Z
579,20210225,KY,843.0,18888.0,47259.0,,2021-02-25T00:00:00Z
580,20210225,LA,679.0,,408463.0,,2021-02-25T13:00:00Z
581,20210225,MA,853.0,19444.0,494740.0,,2021-02-24T23:59:00Z
582,20210225,MD,952.0,34759.0,9635.0,,2021-02-25T10:00:00Z
583,20210225,ME,67.0,1521.0,12786.0,,2021-02-24T23:59:00Z
584,20210225,MI,821.0,,529080.0,,2021-02-25T00:00:00Z
585,20210225,MN,265.0,25625.0,468498.0,,2021-02-24T17:00:00Z
586,20210225,MO,1202.0,,,,2021-02-25T00:59:00Z
587,20210225,MP,,4.0,29.0,,2021-02-20T00:00:00Z
588,20210225,MS,534.0,9012.0,273437.0,,2021-02-24T00:00:00Z
589,20210225,MT,75.0,4567.0,96178.0,,2021-02-25T01:59:00Z
590,20210225,NC,1498.0,,,795521.0,2021-02-25T12:30:00Z
591,20210225,ND,25.0,3863.0,97474.0,,2021-02-25T01:59:00Z
592,20210225,NE,160.0,6082.0,153753.0,,2021-02-25T10:30:00Z
593,20210225,NH,97.0,1106.0,70547.0,,2021-02-25T09:00:00Z
594,20210225,NJ,2032.0,63441.0,,74797.0,2021-02-25T00:00:00Z
595,20210225,NM,245.0,13054.0,139593.0,,2021-02-25T17:56:00Z
596,20210225,NV,532.0,,,,2021-02-24T00:00:00Z
597,20210225,NY,5703.0,,,144322.0,2021-02-24T14:00:00Z
598,20210225,OH,1262.0,49951.0,901025.0,,2021-02-25T14:00:00Z
599,20210225,OK,491.0,23813.0,404310.0,,
600,20210225,OR,191.0,8528.0,,,2021-02-24T03:01:00Z
601,20210225,PA,1962.0,,830691.0,,2021-02-24T12:00:00Z
602,20210225,PR,184.0,,90223.0,,2021-02-25T00:00:00Z
603,20210225,RI,163.0,8875.0,,7713.0,2021-02-25T13:00:00Z
604,20210225,SC,939.0,20195.0,230793.0,,2021-02-23T23:59:00Z
605,20210225,SD,100.0,6589.0,108144.0,,2021-02-24T14:00:00Z
606,20210225,TN,1139.0,18506.0,745200.0,,2021-02-25T15:00:00Z
607,20210225,TX,6724.0,,2380295.0,,2021-02-25T16:00:00Z
608,20210225,UT,248.0,14597.0,348982.0,,2021-02-25T10:05:00Z
609,20210225,VA,1488.0,23871.0,,46430.0,2021-02-24T17:00:00Z
610,20210225,VI,,,2497.0,,2021-02-25T06:23:00Z
611,20210225,VT,30.0,,12135.0,,2021-02-24T23:59:00Z
612,20210225,WA,534.0,19211.0,,,2021-02-24T02:59:00Z
613,20210225,WI,355.0,25954.0,547168.0,,2021-02-25T00:00:00Z
614,20210225,WV,282.0,,120503.0,,2021-02-24T23:59:00Z
615,20210225,WY,20.0,1377.0,52879.0,,2021-02-25T00:00:00Z
616,20210224,AK,46.0,1260.0,,,2021-02-24T03:59:00Z
617,20210224,AL,773.0,45250.0,275245.0,,2021-02-24T11:00:00Z
618,20210224,AR,545.0,14649.0,307306.0,,2021-02-24T00:00:00Z
619,20210224,AS,,,,,2020-12-01T00:00:00Z
620,20210224,AZ,1449.0,57156.0,,115531.0,2021-02-24T00:00:00Z
621,20210224,CA,6764.0,,,,2021-02-24T02:59:00Z
622,20210224,CO,427.0,23349.0,,22473.0,2021-02-24T01:59:00Z
623,20210224,CT,495.0,,,,2021-02-23T23:59:00Z
624,20210224,DC,211.0,,28532.0,,2021-02-23T00:00:00Z
625,20210224,DE,182.0,,,,2021-02-23T18:00:00Z
626,20210224,FL,4077.0,79675.0,,,2021-02-23T23:59:00Z
627,20210224,GA,2615.0,55394.0,,,2021-02-24T14:54:00Z
628,20210224,GU,6.0,,7555.0,,2021-02-24T04:00:00Z
629,20210224,HI,37.0,2204.0,,,2021-02-22T14:30:00Z
630,20210224,IA,233.0,,311666.0,,2021-02-24T00:00:00Z
631,20210224,ID,110.0,7033.0,92859.0,,2021-02-23T19:00:00Z
632,20210224,IL,1511.0,,,,2021-02-24T00:00:00Z
633,20210224,IN,886.0,42635.0,,430062.0,2021-02-23T23:59:00Z
634,20210224,KS,214.0,9189.0,,6297.0,2021-02-24T10:00:00Z
635,20210224,KY,883.0,18859.0,47225.0,,2021-02-24T00:00:00Z
636,20210224,LA,687.0,,408463.0,,2021-02-24T13:00:00Z
637,20210224,MA,875.0,19444.0,477796.0,,2021-02-23T23:59:00Z
638,20210224,MD,960.0,34672.0,9626.0,,2021-02-24T10:00:00Z
639,20210224,ME,74.0,1515.0,12779.0,,2021-02-23T23:59:00Z
640,20210224,MI,855.0,,529080.0,,2021-02-24T00:00:00Z
641,20210224,MN,292.0,25579.0,467969.0,,2021-02-23T17:00:00Z
642,20210224,MO,1182.0,,,,2021-02-24T00:59:00Z
643,20210224,MP,,4.0,29.0,,2021-02-20T00:00:00Z
644,20210224,MS,554.0,9012.0,273437.0,,2021-02-23T00:00:00Z
645,20210224,MT,97.0,4559.0,96040.0,,2021-02-24T01:59:00Z
646,20210224,NC,1530.0,,,795521.0,2021-02-24T11:45:00Z
647,20210224,ND,28.0,3860.0,97389.0,,2021-02-24T01:59:00Z
648,20210224,NE,178.0,6059.0,153585.0,,2021-02-24T12:15:00Z
649,20210224,NH,103.0,1101.0,70318.0,,2021-02-24T09:00:00Z
650,20210224,NJ,2070.0,63252.0,,74524.0,2021-02-24T00:00:00Z
651,20210224,NM,251.0,13024.0,137250.0,,2021-02-24T18:08:00Z
652,20210224,NV,534.0,,,,2021-02-23T00:00:00Z
653,20210224,NY,5876.0,,,143659.0,2021-02-23T14:00:00Z
654,20210224,OH,1338.0,49788.0,897425.0,,2021-02-24T14:00:00Z
655,20210224,OK,591.0,23768.0,403159.0,,
656,20210224,OR,191.0,8496.0,,,2021-02-23T03:01:00Z
657,20210224,PA,1972.0,,828570.0,,2021-02-24T12:00:00Z
658,20210224,PR,242.0,,90027.0,,2021-02-24T00:00:00Z
659,20210224,RI,168.0,8850.0,,7685.0,2021-02-24T13:00:00Z
660,20210224,SC,968.0,20117.0,230793.0,,2021-02-22T23:59:00Z
661,20210224,SD,102.0,6570.0,108053.0,,2021-02-23T14:00:00Z
662,20210224,TN,1142.0,18430.0,743254.0,,2021-02-24T15:00:00Z
663,20210224,TX,6738.0,,2368008.0,,2021-02-24T16:55:00Z
664,20210224,UT,252.0,14554.0,347721.0,,2021-02-24T09:34:00Z
665,20210224,VA,1564.0,23798.0,,46208.0,2021-02-23T17:00:00Z
666,20210224,VI,,,2487.0,,2021-02-24T06:11:00Z
667,20210224,VT,32.0,,11998.0,,2021-02-23T23:59:00Z
668,20210224,WA,544.0,19160.0,,,2021-02-23T02:59:00Z
669,20210224,WI,347.0,25893.0,546408.0,,2021-02-24T00:00:00Z
670,20210224,WV,292.0,,120030.0,,2021-02-23T23:59:00Z
671,20210224,WY,25.0,1374.0,52679.0,,2021-02-24T00:00:00Z
672,20210223,AK,38.0,1260.0,,,2021-02-23T03:59:00Z
673,20210223,AL,762.0,45250.0,275245.0,,2021-02-23T11:00:00Z
674,20210223,AR,545.0,14617.0,306382.0,,2021-02-23T00:00:00Z
675,20210223,AS,,,,,2020-12-01T00:00:00Z
676,20210223,AZ,1515.0,57072.0,,115176.0,2021-02-23T00:00:00Z
677,20210223,CA,6908.0,,,,2021-02-23T02:59:00Z
678,20210223,CO,447.0,23293.0,,22409.0,2021-02-23T01:59:00Z
679,20210223,CT,511.0,,,,2021-02-22T23:59:00Z
680,20210223,DC,211.0,,28532.0,,2021-02-22T00:00:00Z
681,20210223,DE,181.0,,,,2021-02-22T18:00:00Z
682,20210223,FL,4198.0,79410.0,,,2021-02-22T23:59:00Z
683,20210223,GA,2696.0,55167.0,,,2021-02-23T14:50:00Z
684,20210223,GU,4.0,,7555.0,,2021-02-23T03:45:00Z
685,20210223,HI,37.0,2196.0,,,2021-02-21T14:30:00Z
686,20210223,IA,227.0,,310864.0,,2021-02-23T00:00:00Z
687,20210223,ID,110.0,7007.0,92573.0,,2021-02-22T19:00:00Z
688,20210223,IL,1488.0,,,,2021-02-23T00:00:00Z
689,20210223,IN,873.0,42557.0,,429382.0,2021-02-22T23:59:00Z
690,20210223,KS,214.0,9103.0,,6235.0,2021-02-22T10:00:00Z
691,20210223,KY,894.0,18768.0,47067.0,,2021-02-23T00:00:00Z
692,20210223,LA,715.0,,396834.0,,2021-02-23T13:00:00Z
693,20210223,MA,879.0,19176.0,477796.0,,2021-02-22T23:59:00Z
694,20210223,MD,978.0,34577.0,9606.0,,2021-02-23T10:00:00Z
695,20210223,ME,67.0,1511.0,12772.0,,2021-02-22T23:59:00Z
696,20210223,MI,891.0,,529080.0,,2021-02-23T00:00:00Z
697,20210223,MN,269.0,25528.0,467147.0,,2021-02-22T17:00:00Z
698,20210223,MO,1127.0,,,,2021-02-23T00:59:00Z
699,20210223,MP,,4.0,29.0,,2021-02-20T00:00:00Z
700,20210223,MS,571.0,9012.0,273437.0,,2021-02-22T00:00:00Z
701,20210223,MT,85.0,4554.0,95772.0,,2021-02-23T01:59:00Z
702,20210223,NC,1563.0,,,795521.0,2021-02-23T13:05:00Z
703,20210223,ND,31.0,3859.0,97286.0,,2021-02-23T01:59:00Z
704,20210223,NE,166.0,6048.0,142336.0,,2021-02-23T10:30:00Z
705,20210223,NH,112.0,1095.0,70040.0,,2021-02-23T09:00:00Z
706,20210223,NJ,2047.0,63190.0,,74286.0,2021-02-23T00:00:00Z
707,20210223,NM,261.0,12989.0,135608.0,,2021-02-23T17:53:00Z
708,20210223,NV,581.0,,,,2021-02-22T00:00:00Z
709,20210223,NY,5977.0,,,143071.0,2021-02-22T14:00:00Z
710,20210223,OH,1359.0,49651.0,894113.0,,2021-02-23T14:00:00Z
711,20210223,OK,602.0,23700.0,401945.0,,
712,20210223,OR,191.0,8457.0,,,2021-02-22T03:01:00Z
713,20210223,PA,1963.0,,816884.0,,2021-02-23T12:00:00Z
714,20210223,PR,225.0,,89469.0,,2021-02-23T00:00:00Z
715,20210223,RI,170.0,8835.0,,7668.0,2021-02-23T13:00:00Z
716,20210223,SC,977.0,20024.0,230793.0,,2021-02-21T23:59:00Z
717,20210223,SD,91.0,6548.0,107745.0,,2021-02-22T14:00:00Z
718,20210223,TN,1129.0,18363.0,741057.0,,2021-02-23T15:00:00Z
719,20210223,TX,7014.0,,2353741.0,,2021-02-23T16:35:00Z
720,20210223,UT,271.0,14520.0,346157.0,,2021-02-23T09:23:00Z
721,20210223,VA,1621.0,23698.0,,46052.0,2021-02-22T17:00:00Z
722,20210223,VI,,,2483.0,,2021-02-23T09:57:00Z
723,20210223,VT,37.0,,11907.0,,2021-02-22T23:59:00Z
724,20210223,WA,565.0,19110.0,,,2021-02-22T02:59:00Z
725,20210223,WI,347.0,25838.0,545562.0,,2021-02-23T00:00:00Z
726,20210223,WV,296.0,,119337.0,,2021-02-22T23:59:00Z
727,20210223,WY,21.0,1373.0,52668.0,,2021-02-23T00:00:00Z
728,20210222,AK,39.0,1251.0,,,2021-02-22T03:59:00Z
729,20210222,AL,862.0,45128.0,275245.0,,2021-02-22T11:00:00Z
730,20210222,AR,588.0,14570.0,305470.0,,2021-02-22T00:00:00Z
731,20210222,AS,,,,,2020-12-01T00:00:00Z
732,20210222,AZ,1590.0,56994.0,,114855.0,2021-02-22T00:00:00Z
733,20210222,CA,7165.0,,,,2021-02-22T02:59:00Z
734,20210222,CO,433.0,23183.0,,22364.0,2021-02-22T01:59:00Z
735,20210222,CT,500.0,,,,2021-02-21T23:59:00Z
736,20210222,DC,207.0,,28457.0,,2021-02-21T00:00:00Z
737,20210222,DE,182.0,,,,2021-02-21T18:00:00Z
738,20210222,FL,4175.0,79096.0,,,2021-02-21T23:59:00Z
739,20210222,GA,2760.0,54883.0,,,2021-02-22T14:50:00Z
740,20210222,GU,5.0,,7544.0,,2021-02-22T06:00:00Z
741,20210222,HI,54.0,2210.0,,,2021-02-21T14:30:00Z
742,20210222,IA,222.0,,309539.0,,2021-02-22T00:00:00Z
743,20210222,ID,142.0,6983.0,91926.0,,2021-02-20T19:00:00Z
744,20210222,IL,1504.0,,,,2021-02-22T00:00:00Z
745,20210222,IN,878.0,42500.0,,428623.0,2021-02-21T23:59:00Z
746,20210222,KS,214.0,9103.0,,6235.0,2021-02-22T10:00:00Z
747,20210222,KY,870.0,18625.0,46779.0,,2021-02-22T00:00:00Z
748,20210222,LA,740.0,,396834.0,,2021-02-22T13:00:00Z
749,20210222,MA,888.0,19176.0,477796.0,,2021-02-21T23:59:00Z
750,20210222,MD,992.0,34493.0,9606.0,,2021-02-22T10:00:00Z
751,20210222,ME,72.0,1508.0,12766.0,,2021-02-21T23:59:00Z
752,20210222,MI,841.0,,529080.0,,2021-02-22T00:00:00Z
753,20210222,MN,235.0,25478.0,466311.0,,2021-02-21T17:00:00Z
754,20210222,MO,1206.0,,,,2021-02-22T00:59:00Z
755,20210222,MP,,4.0,29.0,,2021-02-20T00:00:00Z
756,20210222,MS,560.0,8978.0,264456.0,,2021-02-21T00:00:00Z
757,20210222,MT,78.0,4527.0,95299.0,,2021-02-21T01:59:00Z
758,20210222,NC,1567.0,,,795521.0,2021-02-22T12:25:00Z
759,20210222,ND,38.0,3860.0,97164.0,,2021-02-22T01:59:00Z
760,20210222,NE,161.0,6031.0,142336.0,,2021-02-22T09:45:00Z
761,20210222,NH,109.0,1093.0,69628.0,,2021-02-22T09:00:00Z
762,20210222,NJ,2023.0,63172.0,,74109.0,2021-02-22T00:00:00Z
